candidate_id,rank,cross_encoder_score
CAND_0068804,71881,0.002234
CAND_0069069,71882,0.002234
CAND_0069170,71883,0.002234
CAND_0070178,71884,0.002234
CAND_0070331,71885,0.002234
CAND_0071298,71886,0.002234
CAND_0072396,71887,0.002234
CAND_0072422,71888,0.002234
CAND_0074470,71889,0.002234
CAND_0076129,71890,0.002234
CAND_0077082,71891,0.002234
CAND_0077982,71892,0.002234
CAND_0078470,71893,0.002234
CAND_0079001,71894,0.002234
CAND_0079913,71895,0.002234
CAND_0079967,71896,0.002234
CAND_0082796,71897,0.002234
CAND_0083102,71898,0.002234
CAND_0083700,71899,0.002234
CAND_0084685,71900,0.002234
CAND_0085564,71901,0.002234
CAND_0086530,71902,0.002234
CAND_0087388,71903,0.002234
CAND_0088332,71904,0.002234
CAND_0089157,71905,0.002234
CAND_0089201,71906,0.002234
CAND_0089757,71907,0.002234
CAND_0089855,71908,0.002234
CAND_0089875,71909,0.002234
CAND_0090825,71910,0.002234
CAND_0091257,71911,0.002234
CAND_0091868,71912,0.002234
CAND_0091952,71913,0.002234
CAND_0092045,71914,0.002234
CAND_0092240,71915,0.002234
CAND_0092497,71916,0.002234
CAND_0092922,71917,0.002234
CAND_0094386,71918,0.002234
CAND_0094999,71919,0.002234
CAND_0096824,71920,0.002234
CAND_0097833,71921,0.002234
CAND_0098866,71922,0.002234
CAND_0099545,71923,0.002234
CAND_0099716,71924,0.002234
CAND_0099991,71925,0.002234
CAND_0000025,71926,0.002226
CAND_0000053,71927,0.002226
CAND_0000324,71928,0.002226
CAND_0000546,71929,0.002226
CAND_0001997,71930,0.002226
CAND_0002614,71931,0.002226
CAND_0003485,71932,0.002226
CAND_0003983,71933,0.002226
CAND_0004120,71934,0.002226
CAND_0005303,71935,0.002226
CAND_0005843,71936,0.002226
CAND_0007032,71937,0.002226
CAND_0007621,71938,0.002226
CAND_0010155,71939,0.002226
CAND_0010641,71940,0.002226
CAND_0011467,71941,0.002226
CAND_0011786,71942,0.002226
CAND_0012479,71943,0.002226
CAND_0012667,71944,0.002226
CAND_0015477,71945,0.002226
CAND_0015859,71946,0.002226
CAND_0017197,71947,0.002226
CAND_0017384,71948,0.002226
CAND_0018668,71949,0.002226
CAND_0018919,71950,0.002226
CAND_0019507,71951,0.002226
CAND_0019570,71952,0.002226
CAND_0020507,71953,0.002226
CAND_0022212,71954,0.002226
CAND_0022429,71955,0.002226
CAND_0022453,71956,0.002226
CAND_0022493,71957,0.002226
CAND_0022723,71958,0.002226
CAND_0023104,71959,0.002226
CAND_0023247,71960,0.002226
CAND_0024272,71961,0.002226
CAND_0024638,71962,0.002226
CAND_0025624,71963,0.002226
CAND_0026681,71964,0.002226
CAND_0027390,71965,0.002226
CAND_0027966,71966,0.002226
CAND_0028996,71967,0.002226
CAND_0029300,71968,0.002226
CAND_0029301,71969,0.002226
CAND_0029856,71970,0.002226
CAND_0029997,71971,0.002226
CAND_0030674,71972,0.002226
CAND_0030829,71973,0.002226
CAND_0031173,71974,0.002226
CAND_0031257,71975,0.002226
CAND_0031894,71976,0.002226
CAND_0031975,71977,0.002226
CAND_0032161,71978,0.002226
CAND_0034357,71979,0.002226
CAND_0034508,71980,0.002226
CAND_0034974,71981,0.002226
CAND_0036876,71982,0.002226
CAND_0037371,71983,0.002226
CAND_0037930,71984,0.002226
CAND_0038823,71985,0.002226
CAND_0039576,71986,0.002226
CAND_0040000,71987,0.002226
CAND_0040120,71988,0.002226
CAND_0040438,71989,0.002226
CAND_0042287,71990,0.002226
CAND_0042731,71991,0.002226
CAND_0042937,71992,0.002226
CAND_0043070,71993,0.002226
CAND_0043567,71994,0.002226
CAND_0045522,71995,0.002226
CAND_0046315,71996,0.002226
CAND_0047198,71997,0.002226
CAND_0047614,71998,0.002226
CAND_0047698,71999,0.002226
CAND_0050948,72000,0.002226
CAND_0051099,72001,0.002226
CAND_0052388,72002,0.002226
CAND_0052787,72003,0.002226
CAND_0052808,72004,0.002226
CAND_0052819,72005,0.002226
CAND_0052841,72006,0.002226
CAND_0053172,72007,0.002226
CAND_0054228,72008,0.002226
CAND_0055416,72009,0.002226
CAND_0055545,72010,0.002226
CAND_0055902,72011,0.002226
CAND_0056335,72012,0.002226
CAND_0058686,72013,0.002226
CAND_0059220,72014,0.002226
CAND_0059616,72015,0.002226
CAND_0059813,72016,0.002226
CAND_0060044,72017,0.002226
CAND_0060266,72018,0.002226
CAND_0060721,72019,0.002226
CAND_0061064,72020,0.002226
CAND_0061345,72021,0.002226
CAND_0063198,72022,0.002226
CAND_0063498,72023,0.002226
CAND_0063970,72024,0.002226
CAND_0065068,72025,0.002226
CAND_0065760,72026,0.002226
CAND_0066545,72027,0.002226
CAND_0067844,72028,0.002226
CAND_0068502,72029,0.002226
CAND_0069161,72030,0.002226
CAND_0069182,72031,0.002226
CAND_0069896,72032,0.002226
CAND_0070305,72033,0.002226
CAND_0071464,72034,0.002226
CAND_0072203,72035,0.002226
CAND_0072321,72036,0.002226
CAND_0073482,72037,0.002226
CAND_0073831,72038,0.002226
CAND_0074394,72039,0.002226
CAND_0074621,72040,0.002226
CAND_0074854,72041,0.002226
CAND_0076195,72042,0.002226
CAND_0076270,72043,0.002226
CAND_0076612,72044,0.002226
CAND_0076847,72045,0.002226
CAND_0077877,72046,0.002226
CAND_0078119,72047,0.002226
CAND_0078740,72048,0.002226
CAND_0079152,72049,0.002226
CAND_0079311,72050,0.002226
CAND_0079404,72051,0.002226
CAND_0080813,72052,0.002226
CAND_0080962,72053,0.002226
CAND_0081035,72054,0.002226
CAND_0081204,72055,0.002226
CAND_0083121,72056,0.002226
CAND_0084833,72057,0.002226
CAND_0086260,72058,0.002226
CAND_0086274,72059,0.002226
CAND_0086573,72060,0.002226
CAND_0086601,72061,0.002226
CAND_0086693,72062,0.002226
CAND_0086768,72063,0.002226
CAND_0089113,72064,0.002226
CAND_0089340,72065,0.002226
CAND_0089429,72066,0.002226
CAND_0090195,72067,0.002226
CAND_0090279,72068,0.002226
CAND_0093081,72069,0.002226
CAND_0093290,72070,0.002226
CAND_0093427,72071,0.002226
CAND_0094747,72072,0.002226
CAND_0095169,72073,0.002226
CAND_0097668,72074,0.002226
CAND_0098938,72075,0.002226
CAND_0099073,72076,0.002226
CAND_0099195,72077,0.002226
CAND_0000696,72078,0.002217
CAND_0003156,72079,0.002217
CAND_0003354,72080,0.002217
CAND_0003409,72081,0.002217
CAND_0003633,72082,0.002217
CAND_0003960,72083,0.002217
CAND_0004059,72084,0.002217
CAND_0004662,72085,0.002217
CAND_0006584,72086,0.002217
CAND_0006835,72087,0.002217
CAND_0007003,72088,0.002217
CAND_0008533,72089,0.002217
CAND_0009336,72090,0.002217
CAND_0009383,72091,0.002217
CAND_0009474,72092,0.002217
CAND_0009549,72093,0.002217
CAND_0009680,72094,0.002217
CAND_0009915,72095,0.002217
CAND_0010375,72096,0.002217
CAND_0010622,72097,0.002217
CAND_0011384,72098,0.002217
CAND_0012024,72099,0.002217
CAND_0012971,72100,0.002217
CAND_0013434,72101,0.002217
CAND_0014406,72102,0.002217
CAND_0016235,72103,0.002217
CAND_0016865,72104,0.002217
CAND_0017177,72105,0.002217
CAND_0017469,72106,0.002217
CAND_0018348,72107,0.002217
CAND_0018569,72108,0.002217
CAND_0018624,72109,0.002217
CAND_0021326,72110,0.002217
CAND_0021848,72111,0.002217
CAND_0022757,72112,0.002217
CAND_0022791,72113,0.002217
CAND_0023141,72114,0.002217
CAND_0023494,72115,0.002217
CAND_0023808,72116,0.002217
CAND_0023822,72117,0.002217
CAND_0024273,72118,0.002217
CAND_0024581,72119,0.002217
CAND_0024676,72120,0.002217
CAND_0024713,72121,0.002217
CAND_0024840,72122,0.002217
CAND_0026463,72123,0.002217
CAND_0029001,72124,0.002217
CAND_0029014,72125,0.002217
CAND_0029766,72126,0.002217
CAND_0030059,72127,0.002217
CAND_0030547,72128,0.002217
CAND_0030944,72129,0.002217
CAND_0031623,72130,0.002217
CAND_0032027,72131,0.002217
CAND_0032262,72132,0.002217
CAND_0033565,72133,0.002217
CAND_0033706,72134,0.002217
CAND_0034891,72135,0.002217
CAND_0035062,72136,0.002217
CAND_0035684,72137,0.002217
CAND_0035729,72138,0.002217
CAND_0035807,72139,0.002217
CAND_0037771,72140,0.002217
CAND_0038146,72141,0.002217
CAND_0039054,72142,0.002217
CAND_0039215,72143,0.002217
CAND_0039315,72144,0.002217
CAND_0039384,72145,0.002217
CAND_0040937,72146,0.002217
CAND_0041110,72147,0.002217
CAND_0041130,72148,0.002217
CAND_0041423,72149,0.002217
CAND_0041474,72150,0.002217
CAND_0041557,72151,0.002217
CAND_0041816,72152,0.002217
CAND_0043190,72153,0.002217
CAND_0043294,72154,0.002217
CAND_0044742,72155,0.002217
CAND_0045036,72156,0.002217
CAND_0045311,72157,0.002217
CAND_0045870,72158,0.002217
CAND_0047990,72159,0.002217
CAND_0048310,72160,0.002217
CAND_0050320,72161,0.002217
CAND_0052491,72162,0.002217
CAND_0053131,72163,0.002217
CAND_0053925,72164,0.002217
CAND_0054294,72165,0.002217
CAND_0054393,72166,0.002217
CAND_0055005,72167,0.002217
CAND_0055421,72168,0.002217
CAND_0055801,72169,0.002217
CAND_0056036,72170,0.002217
CAND_0056336,72171,0.002217
CAND_0057122,72172,0.002217
CAND_0057165,72173,0.002217
CAND_0057509,72174,0.002217
CAND_0059446,72175,0.002217
CAND_0060105,72176,0.002217
CAND_0060445,72177,0.002217
CAND_0063090,72178,0.002217
CAND_0063455,72179,0.002217
CAND_0063857,72180,0.002217
CAND_0064645,72181,0.002217
CAND_0068180,72182,0.002217
CAND_0068808,72183,0.002217
CAND_0069341,72184,0.002217
CAND_0071475,72185,0.002217
CAND_0072082,72186,0.002217
CAND_0072285,72187,0.002217
CAND_0074436,72188,0.002217
CAND_0074767,72189,0.002217
CAND_0075303,72190,0.002217
CAND_0075335,72191,0.002217
CAND_0075526,72192,0.002217
CAND_0076551,72193,0.002217
CAND_0077254,72194,0.002217
CAND_0077698,72195,0.002217
CAND_0079236,72196,0.002217
CAND_0079814,72197,0.002217
CAND_0080201,72198,0.002217
CAND_0080788,72199,0.002217
CAND_0082643,72200,0.002217
CAND_0084078,72201,0.002217
CAND_0084548,72202,0.002217
CAND_0084575,72203,0.002217
CAND_0084698,72204,0.002217
CAND_0085359,72205,0.002217
CAND_0086385,72206,0.002217
CAND_0089315,72207,0.002217
CAND_0090406,72208,0.002217
CAND_0090535,72209,0.002217
CAND_0090628,72210,0.002217
CAND_0091301,72211,0.002217
CAND_0091886,72212,0.002217
CAND_0092057,72213,0.002217
CAND_0092885,72214,0.002217
CAND_0093173,72215,0.002217
CAND_0093270,72216,0.002217
CAND_0094293,72217,0.002217
CAND_0095021,72218,0.002217
CAND_0095249,72219,0.002217
CAND_0095771,72220,0.002217
CAND_0096845,72221,0.002217
CAND_0097015,72222,0.002217
CAND_0097110,72223,0.002217
CAND_0097470,72224,0.002217
CAND_0098670,72225,0.002217
CAND_0099359,72226,0.002217
CAND_0099368,72227,0.002217
CAND_0099453,72228,0.002217
CAND_0099827,72229,0.002217
CAND_0000009,72230,0.002208
CAND_0000321,72231,0.002208
CAND_0002380,72232,0.002208
CAND_0003305,72233,0.002208
CAND_0003933,72234,0.002208
CAND_0004053,72235,0.002208
CAND_0004192,72236,0.002208
CAND_0004622,72237,0.002208
CAND_0004809,72238,0.002208
CAND_0007871,72239,0.002208
CAND_0008807,72240,0.002208
CAND_0009150,72241,0.002208
CAND_0011090,72242,0.002208
CAND_0011373,72243,0.002208
CAND_0012063,72244,0.002208
CAND_0012391,72245,0.002208
CAND_0013020,72246,0.002208
CAND_0013414,72247,0.002208
CAND_0014394,72248,0.002208
CAND_0014605,72249,0.002208
CAND_0014700,72250,0.002208
CAND_0015004,72251,0.002208
CAND_0015163,72252,0.002208
CAND_0015280,72253,0.002208
CAND_0015420,72254,0.002208
CAND_0017658,72255,0.002208
CAND_0017973,72256,0.002208
CAND_0018138,72257,0.002208
CAND_0019348,72258,0.002208
CAND_0019588,72259,0.002208
CAND_0020010,72260,0.002208
CAND_0020401,72261,0.002208
CAND_0020668,72262,0.002208
CAND_0020830,72263,0.002208
CAND_0021364,72264,0.002208
CAND_0021531,72265,0.002208
CAND_0021656,72266,0.002208
CAND_0021862,72267,0.002208
CAND_0022030,72268,0.002208
CAND_0022896,72269,0.002208
CAND_0023057,72270,0.002208
CAND_0023294,72271,0.002208
CAND_0024173,72272,0.002208
CAND_0024313,72273,0.002208
CAND_0024757,72274,0.002208
CAND_0025584,72275,0.002208
CAND_0027307,72276,0.002208
CAND_0027449,72277,0.002208
CAND_0027754,72278,0.002208
CAND_0028157,72279,0.002208
CAND_0028530,72280,0.002208
CAND_0029639,72281,0.002208
CAND_0030527,72282,0.002208
CAND_0030542,72283,0.002208
CAND_0031785,72284,0.002208
CAND_0032258,72285,0.002208
CAND_0032703,72286,0.002208
CAND_0033250,72287,0.002208
CAND_0035365,72288,0.002208
CAND_0036674,72289,0.002208
CAND_0037605,72290,0.002208
CAND_0040410,72291,0.002208
CAND_0041086,72292,0.002208
CAND_0041204,72293,0.002208
CAND_0041776,72294,0.002208
CAND_0041942,72295,0.002208
CAND_0042096,72296,0.002208
CAND_0042158,72297,0.002208
CAND_0042484,72298,0.002208
CAND_0043622,72299,0.002208
CAND_0043871,72300,0.002208
CAND_0045006,72301,0.002208
CAND_0046344,72302,0.002208
CAND_0048361,72303,0.002208
CAND_0049526,72304,0.002208
CAND_0049659,72305,0.002208
CAND_0051062,72306,0.002208
CAND_0051551,72307,0.002208
CAND_0053336,72308,0.002208
CAND_0053457,72309,0.002208
CAND_0054288,72310,0.002208
CAND_0054417,72311,0.002208
CAND_0054654,72312,0.002208
CAND_0054733,72313,0.002208
CAND_0055151,72314,0.002208
CAND_0055183,72315,0.002208
CAND_0056358,72316,0.002208
CAND_0056634,72317,0.002208
CAND_0057798,72318,0.002208
CAND_0058196,72319,0.002208
CAND_0058612,72320,0.002208
CAND_0058921,72321,0.002208
CAND_0060219,72322,0.002208
CAND_0061204,72323,0.002208
CAND_0063616,72324,0.002208
CAND_0064003,72325,0.002208
CAND_0064524,72326,0.002208
CAND_0064879,72327,0.002208
CAND_0065761,72328,0.002208
CAND_0066183,72329,0.002208
CAND_0066657,72330,0.002208
CAND_0067215,72331,0.002208
CAND_0068915,72332,0.002208
CAND_0069850,72333,0.002208
CAND_0070723,72334,0.002208
CAND_0072053,72335,0.002208
CAND_0072055,72336,0.002208
CAND_0072240,72337,0.002208
CAND_0072259,72338,0.002208
CAND_0072831,72339,0.002208
CAND_0073219,72340,0.002208
CAND_0074719,72341,0.002208
CAND_0074890,72342,0.002208
CAND_0075420,72343,0.002208
CAND_0076678,72344,0.002208
CAND_0077759,72345,0.002208
CAND_0078742,72346,0.002208
CAND_0080354,72347,0.002208
CAND_0080382,72348,0.002208
CAND_0081071,72349,0.002208
CAND_0082081,72350,0.002208
CAND_0082092,72351,0.002208
CAND_0082246,72352,0.002208
CAND_0083424,72353,0.002208
CAND_0084544,72354,0.002208
CAND_0084723,72355,0.002208
CAND_0085952,72356,0.002208
CAND_0086167,72357,0.002208
CAND_0086219,72358,0.002208
CAND_0087998,72359,0.002208
CAND_0088741,72360,0.002208
CAND_0089601,72361,0.002208
CAND_0089695,72362,0.002208
CAND_0089779,72363,0.002208
CAND_0090401,72364,0.002208
CAND_0090839,72365,0.002208
CAND_0091221,72366,0.002208
CAND_0091227,72367,0.002208
CAND_0092022,72368,0.002208
CAND_0092476,72369,0.002208
CAND_0092693,72370,0.002208
CAND_0092784,72371,0.002208
CAND_0093149,72372,0.002208
CAND_0094426,72373,0.002208
CAND_0097267,72374,0.002208
CAND_0098476,72375,0.002208
CAND_0000728,72376,0.002200
CAND_0000750,72377,0.002200
CAND_0001195,72378,0.002200
CAND_0002594,72379,0.002200
CAND_0002649,72380,0.002200
CAND_0002959,72381,0.002200
CAND_0003787,72382,0.002200
CAND_0005105,72383,0.002200
CAND_0005664,72384,0.002200
CAND_0005939,72385,0.002200
CAND_0006314,72386,0.002200
CAND_0006320,72387,0.002200
CAND_0006586,72388,0.002200
CAND_0008792,72389,0.002200
CAND_0008805,72390,0.002200
CAND_0010983,72391,0.002200
CAND_0012049,72392,0.002200
CAND_0013383,72393,0.002200
CAND_0014713,72394,0.002200
CAND_0014930,72395,0.002200
CAND_0015572,72396,0.002200
CAND_0016063,72397,0.002200
CAND_0016786,72398,0.002200
CAND_0017131,72399,0.002200
CAND_0017711,72400,0.002200
CAND_0018256,72401,0.002200
CAND_0018280,72402,0.002200
CAND_0018943,72403,0.002200
CAND_0020298,72404,0.002200
CAND_0021480,72405,0.002200
CAND_0022097,72406,0.002200
CAND_0022360,72407,0.002200
CAND_0022862,72408,0.002200
CAND_0023604,72409,0.002200
CAND_0024011,72410,0.002200
CAND_0024043,72411,0.002200
CAND_0024778,72412,0.002200
CAND_0024919,72413,0.002200
CAND_0025191,72414,0.002200
CAND_0025452,72415,0.002200
CAND_0025729,72416,0.002200
CAND_0026011,72417,0.002200
CAND_0026290,72418,0.002200
CAND_0027026,72419,0.002200
CAND_0027056,72420,0.002200
CAND_0028612,72421,0.002200
CAND_0028824,72422,0.002200
CAND_0029380,72423,0.002200
CAND_0030697,72424,0.002200
CAND_0031416,72425,0.002200
CAND_0034198,72426,0.002200
CAND_0034385,72427,0.002200
CAND_0034475,72428,0.002200
CAND_0035140,72429,0.002200
CAND_0035508,72430,0.002200
CAND_0036083,72431,0.002200
CAND_0036939,72432,0.002200
CAND_0037885,72433,0.002200
CAND_0038729,72434,0.002200
CAND_0038922,72435,0.002200
CAND_0039501,72436,0.002200
CAND_0040081,72437,0.002200
CAND_0041461,72438,0.002200
CAND_0041549,72439,0.002200
CAND_0041828,72440,0.002200
CAND_0042420,72441,0.002200
CAND_0047083,72442,0.002200
CAND_0048180,72443,0.002200
CAND_0048853,72444,0.002200
CAND_0049099,72445,0.002200
CAND_0049533,72446,0.002200
CAND_0049827,72447,0.002200
CAND_0050513,72448,0.002200
CAND_0050525,72449,0.002200
CAND_0052230,72450,0.002200
CAND_0052949,72451,0.002200
CAND_0053007,72452,0.002200
CAND_0054280,72453,0.002200
CAND_0055656,72454,0.002200
CAND_0055957,72455,0.002200
CAND_0056517,72456,0.002200
CAND_0057839,72457,0.002200
CAND_0058397,72458,0.002200
CAND_0060118,72459,0.002200
CAND_0060404,72460,0.002200
CAND_0060422,72461,0.002200
CAND_0061169,72462,0.002200
CAND_0061518,72463,0.002200
CAND_0061576,72464,0.002200
CAND_0062555,72465,0.002200
CAND_0063285,72466,0.002200
CAND_0064896,72467,0.002200
CAND_0064913,72468,0.002200
CAND_0068336,72469,0.002200
CAND_0068649,72470,0.002200
CAND_0069305,72471,0.002200
CAND_0069336,72472,0.002200
CAND_0069647,72473,0.002200
CAND_0069853,72474,0.002200
CAND_0070310,72475,0.002200
CAND_0071002,72476,0.002200
CAND_0072191,72477,0.002200
CAND_0072649,72478,0.002200
CAND_0073521,72479,0.002200
CAND_0073969,72480,0.002200
CAND_0075215,72481,0.002200
CAND_0080227,72482,0.002200
CAND_0080274,72483,0.002200
CAND_0080799,72484,0.002200
CAND_0081363,72485,0.002200
CAND_0081532,72486,0.002200
CAND_0081544,72487,0.002200
CAND_0081565,72488,0.002200
CAND_0081921,72489,0.002200
CAND_0082728,72490,0.002200
CAND_0083006,72491,0.002200
CAND_0083092,72492,0.002200
CAND_0085422,72493,0.002200
CAND_0085430,72494,0.002200
CAND_0085463,72495,0.002200
CAND_0085559,72496,0.002200
CAND_0086082,72497,0.002200
CAND_0086163,72498,0.002200
CAND_0086214,72499,0.002200
CAND_0086227,72500,0.002200
CAND_0087607,72501,0.002200
CAND_0088359,72502,0.002200
CAND_0088511,72503,0.002200
CAND_0090395,72504,0.002200
CAND_0091896,72505,0.002200
CAND_0094314,72506,0.002200
CAND_0094995,72507,0.002200
CAND_0095057,72508,0.002200
CAND_0095320,72509,0.002200
CAND_0097626,72510,0.002200
CAND_0097774,72511,0.002200
CAND_0000046,72512,0.002191
CAND_0000991,72513,0.002191
CAND_0002089,72514,0.002191
CAND_0003494,72515,0.002191
CAND_0004029,72516,0.002191
CAND_0004160,72517,0.002191
CAND_0004201,72518,0.002191
CAND_0004336,72519,0.002191
CAND_0005603,72520,0.002191
CAND_0007481,72521,0.002191
CAND_0008811,72522,0.002191
CAND_0010084,72523,0.002191
CAND_0010688,72524,0.002191
CAND_0011192,72525,0.002191
CAND_0011591,72526,0.002191
CAND_0012218,72527,0.002191
CAND_0012298,72528,0.002191
CAND_0013896,72529,0.002191
CAND_0014319,72530,0.002191
CAND_0014606,72531,0.002191
CAND_0016230,72532,0.002191
CAND_0016876,72533,0.002191
CAND_0017944,72534,0.002191
CAND_0019418,72535,0.002191
CAND_0019917,72536,0.002191
CAND_0021996,72537,0.002191
CAND_0022248,72538,0.002191
CAND_0023988,72539,0.002191
CAND_0024275,72540,0.002191
CAND_0024365,72541,0.002191
CAND_0026950,72542,0.002191
CAND_0027650,72543,0.002191
CAND_0028233,72544,0.002191
CAND_0028299,72545,0.002191
CAND_0029381,72546,0.002191
CAND_0029466,72547,0.002191
CAND_0030288,72548,0.002191
CAND_0032355,72549,0.002191
CAND_0032693,72550,0.002191
CAND_0033279,72551,0.002191
CAND_0034319,72552,0.002191
CAND_0034399,72553,0.002191
CAND_0034408,72554,0.002191
CAND_0034948,72555,0.002191
CAND_0035013,72556,0.002191
CAND_0035170,72557,0.002191
CAND_0036626,72558,0.002191
CAND_0037733,72559,0.002191
CAND_0037899,72560,0.002191
CAND_0038602,72561,0.002191
CAND_0038850,72562,0.002191
CAND_0038859,72563,0.002191
CAND_0038995,72564,0.002191
CAND_0040783,72565,0.002191
CAND_0040957,72566,0.002191
CAND_0042105,72567,0.002191
CAND_0042472,72568,0.002191
CAND_0043782,72569,0.002191
CAND_0043870,72570,0.002191
CAND_0044193,72571,0.002191
CAND_0044623,72572,0.002191
CAND_0044640,72573,0.002191
CAND_0044916,72574,0.002191
CAND_0045458,72575,0.002191
CAND_0046219,72576,0.002191
CAND_0048416,72577,0.002191
CAND_0048788,72578,0.002191
CAND_0049289,72579,0.002191
CAND_0049542,72580,0.002191
CAND_0051342,72581,0.002191
CAND_0051738,72582,0.002191
CAND_0054369,72583,0.002191
CAND_0054809,72584,0.002191
CAND_0055060,72585,0.002191
CAND_0056294,72586,0.002191
CAND_0056695,72587,0.002191
CAND_0057393,72588,0.002191
CAND_0058138,72589,0.002191
CAND_0058209,72590,0.002191
CAND_0058972,72591,0.002191
CAND_0059887,72592,0.002191
CAND_0060553,72593,0.002191
CAND_0061896,72594,0.002191
CAND_0062271,72595,0.002191
CAND_0062955,72596,0.002191
CAND_0063106,72597,0.002191
CAND_0063169,72598,0.002191
CAND_0063741,72599,0.002191
CAND_0064179,72600,0.002191
CAND_0066576,72601,0.002191
CAND_0067364,72602,0.002191
CAND_0070373,72603,0.002191
CAND_0071190,72604,0.002191
CAND_0071576,72605,0.002191
CAND_0072446,72606,0.002191
CAND_0073432,72607,0.002191
CAND_0073729,72608,0.002191
CAND_0077278,72609,0.002191
CAND_0077924,72610,0.002191
CAND_0078005,72611,0.002191
CAND_0078210,72612,0.002191
CAND_0079141,72613,0.002191
CAND_0079256,72614,0.002191
CAND_0080601,72615,0.002191
CAND_0081522,72616,0.002191
CAND_0081569,72617,0.002191
CAND_0081987,72618,0.002191
CAND_0082067,72619,0.002191
CAND_0084397,72620,0.002191
CAND_0085912,72621,0.002191
CAND_0086069,72622,0.002191
CAND_0086363,72623,0.002191
CAND_0087261,72624,0.002191
CAND_0090038,72625,0.002191
CAND_0090259,72626,0.002191
CAND_0090863,72627,0.002191
CAND_0092120,72628,0.002191
CAND_0092312,72629,0.002191
CAND_0092564,72630,0.002191
CAND_0093380,72631,0.002191
CAND_0094447,72632,0.002191
CAND_0094959,72633,0.002191
CAND_0095305,72634,0.002191
CAND_0095613,72635,0.002191
CAND_0095805,72636,0.002191
CAND_0096602,72637,0.002191
CAND_0096806,72638,0.002191
CAND_0098112,72639,0.002191
CAND_0098260,72640,0.002191
CAND_0099573,72641,0.002191
CAND_0099863,72642,0.002191
CAND_0001382,72643,0.002183
CAND_0001843,72644,0.002183
CAND_0002993,72645,0.002183
CAND_0003148,72646,0.002183
CAND_0004645,72647,0.002183
CAND_0004918,72648,0.002183
CAND_0005617,72649,0.002183
CAND_0005996,72650,0.002183
CAND_0006091,72651,0.002183
CAND_0006459,72652,0.002183
CAND_0006464,72653,0.002183
CAND_0007119,72654,0.002183
CAND_0007295,72655,0.002183
CAND_0008350,72656,0.002183
CAND_0009222,72657,0.002183
CAND_0009331,72658,0.002183
CAND_0009554,72659,0.002183
CAND_0009936,72660,0.002183
CAND_0011865,72661,0.002183
CAND_0012109,72662,0.002183
CAND_0012746,72663,0.002183
CAND_0012821,72664,0.002183
CAND_0013808,72665,0.002183
CAND_0013841,72666,0.002183
CAND_0014533,72667,0.002183
CAND_0014647,72668,0.002183
CAND_0014780,72669,0.002183
CAND_0015594,72670,0.002183
CAND_0016283,72671,0.002183
CAND_0016457,72672,0.002183
CAND_0019597,72673,0.002183
CAND_0020660,72674,0.002183
CAND_0021660,72675,0.002183
CAND_0023813,72676,0.002183
CAND_0024820,72677,0.002183
CAND_0025362,72678,0.002183
CAND_0025840,72679,0.002183
CAND_0027794,72680,0.002183
CAND_0028152,72681,0.002183
CAND_0029615,72682,0.002183
CAND_0030189,72683,0.002183
CAND_0030196,72684,0.002183
CAND_0030281,72685,0.002183
CAND_0031075,72686,0.002183
CAND_0031325,72687,0.002183
CAND_0031588,72688,0.002183
CAND_0031854,72689,0.002183
CAND_0032929,72690,0.002183
CAND_0032960,72691,0.002183
CAND_0032990,72692,0.002183
CAND_0033809,72693,0.002183
CAND_0033957,72694,0.002183
CAND_0034394,72695,0.002183
CAND_0034834,72696,0.002183
CAND_0035192,72697,0.002183
CAND_0036388,72698,0.002183
CAND_0036799,72699,0.002183
CAND_0037539,72700,0.002183
CAND_0037693,72701,0.002183
CAND_0038123,72702,0.002183
CAND_0039612,72703,0.002183
CAND_0040432,72704,0.002183
CAND_0040611,72705,0.002183
CAND_0041199,72706,0.002183
CAND_0041498,72707,0.002183
CAND_0041664,72708,0.002183
CAND_0042412,72709,0.002183
CAND_0042535,72710,0.002183
CAND_0043016,72711,0.002183
CAND_0044340,72712,0.002183
CAND_0044600,72713,0.002183
CAND_0045321,72714,0.002183
CAND_0045848,72715,0.002183
CAND_0047103,72716,0.002183
CAND_0047330,72717,0.002183
CAND_0048207,72718,0.002183
CAND_0048488,72719,0.002183
CAND_0049178,72720,0.002183
CAND_0049203,72721,0.002183
CAND_0050209,72722,0.002183
CAND_0050814,72723,0.002183
CAND_0051002,72724,0.002183
CAND_0053056,72725,0.002183
CAND_0054359,72726,0.002183
CAND_0055520,72727,0.002183
CAND_0056837,72728,0.002183
CAND_0058040,72729,0.002183
CAND_0058822,72730,0.002183
CAND_0059000,72731,0.002183
CAND_0060714,72732,0.002183
CAND_0060813,72733,0.002183
CAND_0062365,72734,0.002183
CAND_0063667,72735,0.002183
CAND_0063887,72736,0.002183
CAND_0064271,72737,0.002183
CAND_0064392,72738,0.002183
CAND_0064998,72739,0.002183
CAND_0065405,72740,0.002183
CAND_0065811,72741,0.002183
CAND_0066593,72742,0.002183
CAND_0067053,72743,0.002183
CAND_0067238,72744,0.002183
CAND_0068135,72745,0.002183
CAND_0068304,72746,0.002183
CAND_0068475,72747,0.002183
CAND_0069857,72748,0.002183
CAND_0069899,72749,0.002183
CAND_0070246,72750,0.002183
CAND_0070576,72751,0.002183
CAND_0071209,72752,0.002183
CAND_0072809,72753,0.002183
