candidate_id,llm_rank,relevance_grade,honeypot_override_applied
CAND_0056286,7680,0,0
CAND_0083734,7681,0,0
CAND_0098945,7682,0,0
CAND_0006007,7683,0,0
CAND_0012102,7684,0,0
CAND_0037003,7685,0,0
CAND_0069141,7686,0,0
CAND_0069213,7687,0,0
CAND_0018516,7688,0,0
CAND_0049682,7689,0,0
CAND_0051889,7690,0,0
CAND_0062312,7691,0,0
CAND_0064655,7692,0,0
CAND_0066442,7693,0,0
CAND_0073941,7694,0,0
CAND_0094449,7695,0,0
CAND_0001481,7696,0,0
CAND_0007665,7697,0,0
CAND_0022296,7698,0,0
CAND_0038863,7699,0,0
CAND_0049559,7700,0,0
CAND_0058315,7701,0,0
CAND_0058387,7702,0,0
CAND_0066324,7703,0,0
CAND_0071408,7704,0,0
CAND_0076503,7705,0,0
CAND_0080076,7706,0,0
CAND_0094993,7707,0,0
CAND_0026986,7708,0,0
CAND_0045335,7709,0,0
CAND_0047775,7710,0,0
CAND_0058093,7711,0,0
CAND_0063920,7712,0,0
CAND_0067851,7713,0,0
CAND_0072290,7714,0,0
CAND_0086147,7715,0,0
CAND_0098955,7716,0,0
CAND_0015293,7717,0,0
CAND_0023387,7718,0,0
CAND_0033928,7719,0,0
CAND_0051352,7720,0,0
CAND_0052462,7721,0,0
CAND_0059846,7722,0,0
CAND_0015056,7723,0,0
CAND_0034391,7724,0,0
CAND_0073473,7725,0,0
CAND_0016717,7726,0,0
CAND_0044427,7727,0,0
CAND_0049749,7728,0,0
CAND_0051864,7729,0,0
CAND_0058372,7730,0,0
CAND_0075142,7731,0,0
CAND_0086779,7732,0,0
CAND_0086930,7733,0,0
CAND_0092033,7734,0,0
CAND_0027680,7735,0,0
CAND_0041963,7736,0,0
CAND_0042859,7737,0,0
CAND_0080602,7738,0,0
CAND_0001572,7739,0,0
CAND_0067406,7740,0,0
CAND_0076672,7741,0,0
CAND_0095580,7742,0,0
CAND_0099798,7743,0,0
CAND_0001388,7744,0,0
CAND_0005932,7745,0,0
CAND_0006509,7746,0,0
CAND_0013481,7747,0,0
CAND_0023654,7748,0,0
CAND_0041255,7749,0,0
CAND_0047639,7750,0,0
CAND_0050666,7751,0,0
CAND_0055288,7752,0,0
CAND_0066422,7753,0,0
CAND_0069414,7754,0,0
CAND_0075846,7755,0,0
CAND_0088120,7756,0,0
CAND_0039924,7757,0,0
CAND_0040420,7758,0,0
CAND_0041349,7759,0,0
CAND_0086896,7760,0,0
CAND_0089800,7761,0,0
CAND_0090243,7762,0,0
CAND_0097770,7763,0,0
CAND_0003030,7764,0,0
CAND_0038681,7765,0,0
CAND_0050232,7766,0,0
CAND_0054682,7767,0,0
CAND_0067985,7768,0,0
CAND_0015157,7769,0,0
CAND_0028986,7770,0,0
CAND_0030723,7771,0,0
CAND_0036819,7772,0,0
CAND_0077527,7773,0,0
CAND_0090716,7774,0,0
CAND_0097185,7775,0,0
CAND_0000399,7776,0,0
CAND_0008995,7777,0,0
CAND_0015321,7778,0,0
CAND_0055677,7779,0,0
CAND_0097847,7780,0,0
CAND_0013315,7781,0,0
CAND_0051181,7782,0,0
CAND_0071336,7783,0,0
CAND_0087068,7784,0,0
CAND_0000581,7785,0,0
CAND_0010547,7786,0,0
CAND_0024370,7787,0,0
CAND_0026622,7788,0,0
CAND_0027402,7789,0,0
CAND_0032555,7790,0,0
CAND_0038261,7791,0,0
CAND_0043279,7792,0,0
CAND_0050218,7793,0,0
CAND_0075252,7794,0,0
CAND_0089099,7795,0,0
CAND_0002801,7796,0,0
CAND_0010332,7797,0,0
CAND_0012061,7798,0,0
CAND_0052314,7799,0,0
CAND_0062923,7800,0,0
CAND_0066005,7801,0,0
CAND_0069936,7802,0,0
CAND_0079555,7803,0,0
CAND_0082956,7804,0,0
CAND_0088827,7805,0,0
CAND_0010569,7806,0,0
CAND_0020303,7807,0,0
CAND_0048584,7808,0,0
CAND_0056045,7809,0,0
CAND_0066927,7810,0,0
CAND_0073903,7811,0,0
CAND_0088363,7812,0,0
CAND_0091585,7813,0,0
CAND_0092260,7814,0,0
CAND_0001380,7815,0,0
CAND_0007116,7816,0,0
CAND_0026758,7817,0,0
CAND_0065087,7818,0,0
CAND_0094140,7819,0,0
CAND_0096796,7820,0,0
CAND_0098813,7821,0,0
CAND_0010837,7822,0,0
CAND_0014968,7823,0,0
CAND_0022181,7824,0,0
CAND_0032040,7825,0,0
CAND_0051852,7826,0,0
CAND_0058997,7827,0,0
CAND_0060637,7828,0,0
CAND_0079708,7829,0,0
CAND_0080173,7830,0,0
CAND_0094019,7831,0,0
CAND_0096941,7832,0,0
CAND_0013547,7833,0,0
CAND_0020184,7834,0,0
CAND_0033587,7835,0,0
CAND_0045398,7836,0,0
CAND_0060823,7837,0,0
CAND_0072109,7838,0,0
CAND_0016099,7839,0,0
CAND_0034707,7840,0,0
CAND_0034857,7841,0,0
CAND_0042578,7842,0,0
CAND_0042718,7843,0,0
CAND_0051343,7844,0,0
CAND_0060841,7845,0,0
CAND_0080785,7846,0,0
CAND_0096222,7847,0,0
CAND_0005659,7848,0,0
CAND_0020523,7849,0,0
CAND_0037838,7850,0,0
CAND_0038798,7851,0,0
CAND_0039238,7852,0,0
CAND_0045258,7853,0,0
CAND_0047116,7854,0,0
CAND_0061255,7855,0,0
CAND_0078850,7856,0,0
CAND_0082191,7857,0,0
CAND_0084279,7858,0,0
CAND_0086701,7859,0,0
CAND_0098863,7860,0,0
CAND_0020559,7861,0,0
CAND_0028444,7862,0,0
CAND_0028643,7863,0,0
CAND_0033211,7864,0,0
CAND_0035607,7865,0,0
CAND_0048928,7866,0,0
CAND_0063899,7867,0,0
CAND_0068112,7868,0,0
CAND_0075994,7869,0,0
CAND_0077940,7870,0,0
CAND_0083971,7871,0,0
CAND_0089059,7872,0,0
CAND_0092408,7873,0,0
CAND_0015336,7874,0,0
CAND_0017062,7875,0,0
CAND_0041662,7876,0,0
CAND_0053744,7877,0,0
CAND_0055256,7878,0,0
CAND_0074533,7879,0,0
CAND_0075532,7880,0,0
CAND_0092070,7881,0,0
CAND_0096032,7882,0,0
CAND_0015675,7883,0,0
CAND_0015932,7884,0,0
CAND_0033848,7885,0,0
CAND_0045408,7886,0,0
CAND_0047572,7887,0,0
CAND_0054055,7888,0,0
CAND_0057136,7889,0,0
CAND_0078940,7890,0,0
CAND_0003560,7891,0,0
CAND_0020226,7892,0,0
CAND_0039337,7893,0,0
CAND_0042313,7894,0,0
CAND_0061513,7895,0,0
CAND_0061979,7896,0,0
CAND_0063452,7897,0,0
CAND_0092865,7898,0,0
CAND_0098757,7899,0,0
CAND_0010592,7900,0,0
CAND_0011450,7901,0,0
CAND_0024698,7902,0,0
CAND_0025419,7903,0,0
CAND_0026803,7904,0,0
CAND_0037466,7905,0,0
CAND_0039347,7906,0,0
CAND_0048183,7907,0,0
CAND_0056496,7908,0,0
CAND_0059337,7909,0,0
CAND_0064921,7910,0,0
CAND_0065915,7911,0,0
CAND_0093439,7912,0,0
CAND_0094614,7913,0,0
CAND_0012572,7914,0,0
CAND_0015728,7915,0,0
CAND_0029824,7916,0,0
CAND_0043715,7917,0,0
CAND_0051685,7918,0,0
CAND_0054515,7919,0,0
CAND_0072286,7920,0,0
CAND_0015195,7921,0,0
CAND_0021799,7922,0,0
CAND_0035585,7923,0,0
CAND_0055023,7924,0,0
CAND_0058197,7925,0,0
CAND_0059225,7926,0,0
CAND_0067161,7927,0,0
CAND_0079102,7928,0,0
CAND_0085094,7929,0,0
CAND_0089895,7930,0,0
CAND_0019499,7931,0,0
CAND_0026708,7932,0,0
CAND_0047232,7933,0,0
CAND_0054602,7934,0,0
CAND_0070000,7935,0,0
CAND_0074358,7936,0,0
CAND_0022983,7937,0,0
CAND_0028305,7938,0,0
CAND_0041053,7939,0,0
CAND_0047027,7940,0,0
CAND_0048585,7941,0,0
CAND_0051896,7942,0,0
CAND_0061044,7943,0,0
CAND_0076962,7944,0,0
CAND_0081263,7945,0,0
CAND_0093630,7946,0,0
CAND_0034798,7947,0,0
CAND_0037576,7948,0,0
CAND_0044497,7949,0,0
CAND_0047623,7950,0,0
CAND_0060206,7951,0,0
CAND_0088027,7952,0,0
CAND_0093540,7953,0,0
CAND_0006399,7954,0,0
CAND_0046511,7955,0,0
CAND_0086271,7956,0,0
CAND_0087830,7957,0,0
CAND_0096231,7958,0,0
CAND_0000526,7959,0,0
CAND_0002601,7960,0,0
CAND_0012272,7961,0,0
CAND_0039503,7962,0,0
CAND_0044083,7963,0,0
CAND_0049365,7964,0,0
CAND_0076739,7965,0,0
CAND_0089469,7966,0,0
CAND_0002179,7967,0,0
CAND_0008186,7968,0,0
CAND_0009734,7969,0,0
CAND_0022191,7970,0,0
CAND_0039755,7971,0,0
CAND_0039942,7972,0,0
CAND_0044917,7973,0,0
CAND_0048635,7974,0,0
CAND_0071245,7975,0,0
CAND_0077736,7976,0,0
CAND_0079118,7977,0,0
CAND_0087888,7978,0,0
CAND_0089225,7979,0,0
CAND_0097679,7980,0,0
CAND_0097892,7981,0,0
CAND_0019222,7982,0,0
CAND_0022839,7983,0,0
CAND_0067839,7984,0,0
CAND_0069081,7985,0,0
CAND_0078674,7986,0,0
CAND_0079331,7987,0,0
CAND_0079741,7988,0,0
CAND_0080063,7989,0,0
CAND_0093095,7990,0,0
CAND_0024842,7991,0,0
CAND_0036962,7992,0,0
CAND_0058706,7993,0,0
CAND_0072413,7994,0,0
CAND_0084571,7995,0,0
CAND_0003317,7996,0,0
CAND_0015282,7997,0,0
CAND_0015454,7998,0,0
CAND_0019833,7999,0,0
CAND_0024155,8000,0,0
CAND_0025751,8001,0,0
CAND_0029928,8002,0,0
CAND_0038867,8003,0,0
CAND_0041185,8004,0,0
CAND_0060769,8005,0,0
CAND_0062971,8006,0,0
CAND_0076948,8007,0,0
CAND_0083255,8008,0,0
CAND_0086312,8009,0,0
CAND_0006560,8010,0,0
CAND_0016392,8011,0,0
CAND_0024965,8012,0,0
CAND_0035150,8013,0,0
CAND_0035460,8014,0,0
CAND_0050177,8015,0,0
CAND_0053412,8016,0,0
CAND_0078082,8017,0,0
CAND_0094763,8018,0,0
CAND_0003397,8019,0,0
CAND_0012729,8020,0,0
CAND_0055102,8021,0,0
CAND_0075607,8022,0,0
CAND_0001271,8023,0,0
CAND_0006754,8024,0,0
CAND_0016801,8025,0,0
CAND_0024773,8026,0,0
CAND_0028173,8027,0,0
CAND_0045535,8028,0,0
CAND_0047995,8029,0,0
CAND_0056567,8030,0,0
CAND_0065407,8031,0,0
CAND_0067499,8032,0,0
CAND_0088254,8033,0,0
CAND_0093124,8034,0,0
CAND_0094691,8035,0,0
CAND_0005671,8036,0,0
CAND_0018753,8037,0,0
CAND_0033476,8038,0,0
CAND_0043278,8039,0,0
CAND_0045666,8040,0,0
CAND_0050500,8041,0,0
CAND_0062622,8042,0,0
CAND_0072824,8043,0,0
CAND_0073469,8044,0,0
CAND_0074548,8045,0,0
CAND_0092226,8046,0,0
CAND_0095455,8047,0,0
CAND_0003284,8048,0,0
CAND_0009429,8049,0,0
CAND_0010037,8050,0,0
CAND_0019175,8051,0,0
CAND_0043067,8052,0,0
CAND_0044361,8053,0,0
CAND_0054813,8054,0,0
CAND_0066296,8055,0,0
CAND_0096290,8056,0,0
CAND_0005272,8057,0,0
CAND_0014950,8058,0,0
CAND_0022252,8059,0,0
CAND_0033554,8060,0,0
CAND_0054968,8061,0,0
CAND_0057708,8062,0,0
CAND_0060739,8063,0,0
CAND_0061361,8064,0,0
CAND_0067163,8065,0,0
CAND_0068759,8066,0,0
CAND_0097930,8067,0,0
CAND_0000529,8068,0,0
CAND_0016823,8069,0,0
CAND_0025665,8070,0,0
CAND_0028183,8071,0,0
CAND_0033468,8072,0,0
CAND_0056982,8073,0,0
CAND_0065111,8074,0,0
CAND_0066951,8075,0,0
CAND_0070038,8076,0,0
CAND_0079230,8077,0,0
CAND_0080107,8078,0,0
CAND_0086479,8079,0,0
CAND_0097960,8080,0,0
CAND_0020456,8081,0,0
CAND_0024467,8082,0,0
CAND_0043052,8083,0,0
CAND_0048600,8084,0,0
CAND_0080691,8085,0,0
CAND_0086585,8086,0,0
CAND_0092670,8087,0,0
CAND_0097095,8088,0,0
CAND_0002572,8089,0,0
CAND_0005205,8090,0,0
CAND_0008421,8091,0,0
CAND_0013241,8092,0,0
CAND_0026231,8093,0,0
CAND_0026780,8094,0,0
CAND_0031266,8095,0,0
CAND_0034896,8096,0,0
CAND_0005197,8097,0,0
CAND_0019604,8098,0,0
CAND_0038131,8099,0,0
CAND_0055093,8100,0,0
CAND_0058000,8101,0,0
CAND_0060614,8102,0,0
CAND_0061903,8103,0,0
CAND_0064638,8104,0,0
CAND_0076889,8105,0,0
CAND_0005976,8106,0,0
CAND_0013783,8107,0,0
CAND_0016550,8108,0,0
CAND_0018650,8109,0,0
CAND_0043540,8110,0,0
CAND_0080549,8111,0,0
CAND_0084796,8112,0,0
CAND_0088588,8113,0,0
CAND_0004113,8114,0,0
CAND_0016369,8115,0,0
CAND_0025564,8116,0,0
CAND_0038682,8117,0,0
CAND_0047037,8118,0,0
CAND_0057555,8119,0,0
CAND_0065387,8120,0,0
CAND_0066363,8121,0,0
CAND_0069133,8122,0,0
CAND_0088691,8123,0,0
CAND_0089085,8124,0,0
CAND_0009364,8125,0,0
CAND_0009629,8126,0,0
CAND_0019323,8127,0,0
CAND_0023545,8128,0,0
CAND_0030576,8129,0,0
CAND_0072014,8130,0,0
CAND_0073424,8131,0,0
CAND_0079137,8132,0,0
CAND_0081173,8133,0,0
CAND_0094338,8134,0,0
CAND_0000699,8135,0,0
CAND_0010182,8136,0,0
CAND_0024197,8137,0,0
CAND_0038225,8138,0,0
CAND_0040489,8139,0,0
CAND_0042148,8140,0,0
CAND_0047079,8141,0,0
CAND_0053713,8142,0,0
CAND_0079038,8143,0,0
CAND_0084089,8144,0,0
CAND_0092062,8145,0,0
CAND_0099844,8146,0,0
CAND_0017764,8147,0,0
CAND_0040268,8148,0,0
CAND_0083081,8149,0,0
CAND_0092863,8150,0,0
CAND_0094543,8151,0,0
CAND_0000803,8152,0,0
CAND_0041359,8153,0,0
CAND_0054242,8154,0,0
CAND_0057796,8155,0,0
CAND_0081122,8156,0,0
CAND_0081176,8157,0,0
CAND_0010694,8158,0,0
CAND_0012839,8159,0,0
CAND_0021058,8160,0,0
CAND_0021484,8161,0,0
CAND_0044733,8162,0,0
CAND_0067349,8163,0,0
CAND_0074114,8164,0,0
CAND_0079327,8165,0,0
CAND_0082196,8166,0,0
CAND_0095545,8167,0,0
CAND_0017477,8168,0,0
CAND_0072557,8169,0,0
CAND_0073971,8170,0,0
CAND_0081218,8171,0,0
CAND_0085743,8172,0,0
CAND_0086695,8173,0,0
CAND_0009092,8174,0,0
CAND_0016977,8175,0,0
CAND_0025180,8176,0,0
CAND_0040622,8177,0,0
CAND_0060298,8178,0,0
CAND_0066340,8179,0,0
CAND_0071927,8180,0,0
CAND_0079586,8181,0,0
CAND_0084230,8182,0,0
CAND_0085842,8183,0,0
CAND_0015083,8184,0,0
CAND_0024530,8185,0,0
CAND_0038405,8186,0,0
CAND_0040870,8187,0,0
CAND_0052324,8188,0,0
CAND_0055715,8189,0,0
CAND_0068549,8190,0,0
CAND_0098923,8191,0,0
CAND_0013599,8192,0,0
CAND_0026530,8193,0,0
CAND_0038791,8194,0,0
CAND_0041036,8195,0,0
CAND_0048209,8196,0,0
CAND_0083080,8197,0,0
CAND_0087634,8198,0,0
CAND_0096070,8199,0,0
CAND_0006039,8200,0,0
CAND_0006662,8201,0,0
CAND_0008482,8202,0,0
CAND_0025514,8203,0,0
CAND_0053578,8204,0,0
CAND_0065768,8205,0,0
CAND_0070493,8206,0,0
CAND_0074052,8207,0,0
CAND_0093721,8208,0,0
CAND_0098959,8209,0,0
CAND_0001198,8210,0,0
CAND_0022070,8211,0,0
CAND_0047726,8212,0,0
CAND_0050345,8213,0,0
CAND_0057304,8214,0,0
CAND_0060081,8215,0,0
CAND_0063835,8216,0,0
CAND_0072912,8217,0,0
CAND_0086557,8218,0,0
CAND_0087330,8219,0,0
CAND_0090116,8220,0,0
CAND_0093700,8221,0,0
CAND_0095723,8222,0,0
CAND_0097504,8223,0,0
CAND_0008414,8224,0,0
CAND_0012990,8225,0,0
CAND_0015304,8226,0,0
CAND_0025176,8227,0,0
CAND_0034639,8228,0,0
CAND_0043304,8229,0,0
CAND_0056993,8230,0,0
CAND_0093267,8231,0,0
CAND_0095151,8232,0,0
CAND_0098337,8233,0,0
CAND_0099643,8234,0,0
CAND_0008592,8235,0,0
CAND_0010941,8236,0,0
CAND_0019910,8237,0,0
CAND_0029464,8238,0,0
CAND_0057230,8239,0,0
CAND_0062264,8240,0,0
CAND_0074694,8241,0,0
CAND_0002752,8242,0,0
CAND_0008441,8243,0,0
CAND_0009480,8244,0,0
CAND_0016368,8245,0,0
CAND_0022062,8246,0,0
CAND_0024451,8247,0,0
CAND_0024981,8248,0,0
CAND_0026153,8249,0,0
CAND_0035085,8250,0,0
CAND_0037332,8251,0,0
CAND_0042913,8252,0,0
CAND_0049288,8253,0,0
CAND_0060621,8254,0,0
CAND_0060959,8255,0,0
CAND_0061780,8256,0,0
CAND_0073348,8257,0,0
CAND_0095759,8258,0,0
CAND_0098071,8259,0,0
CAND_0019309,8260,0,0
CAND_0023470,8261,0,0
CAND_0034114,8262,0,0
CAND_0047350,8263,0,0
CAND_0053415,8264,0,0
CAND_0067474,8265,0,0
CAND_0075043,8266,0,0
CAND_0079179,8267,0,0
CAND_0090472,8268,0,0
CAND_0098727,8269,0,0
CAND_0000633,8270,0,0
CAND_0001103,8271,0,0
CAND_0005690,8272,0,0
CAND_0013171,8273,0,0
CAND_0029886,8274,0,0
CAND_0044228,8275,0,0
CAND_0046458,8276,0,0
CAND_0048634,8277,0,0
CAND_0060993,8278,0,0
CAND_0061002,8279,0,0
CAND_0069940,8280,0,0
CAND_0086512,8281,0,0
CAND_0096391,8282,0,0
CAND_0099484,8283,0,0
CAND_0005591,8284,0,0
CAND_0013835,8285,0,0
CAND_0030821,8286,0,0
CAND_0037040,8287,0,0
CAND_0041197,8288,0,0
CAND_0054276,8289,0,0
CAND_0068062,8290,0,0
CAND_0069362,8291,0,0
CAND_0069753,8292,0,0
CAND_0077135,8293,0,0
CAND_0077309,8294,0,0
CAND_0089648,8295,0,0
CAND_0000664,8296,0,0
CAND_0029235,8297,0,0
CAND_0029684,8298,0,0
CAND_0044530,8299,0,0
CAND_0049363,8300,0,0
CAND_0054623,8301,0,0
CAND_0055761,8302,0,0
CAND_0056947,8303,0,0
CAND_0068877,8304,0,0
CAND_0079921,8305,0,0
CAND_0087106,8306,0,0
CAND_0088753,8307,0,0
CAND_0093941,8308,0,0
CAND_0006115,8309,0,0
CAND_0045494,8310,0,0
CAND_0046580,8311,0,0
CAND_0051747,8312,0,0
CAND_0056610,8313,0,0
CAND_0063840,8314,0,0
CAND_0079958,8315,0,0
CAND_0087339,8316,0,0
CAND_0093723,8317,0,0
CAND_0099155,8318,0,0
CAND_0014809,8319,0,0
CAND_0039796,8320,0,0
CAND_0046895,8321,0,0
CAND_0074395,8322,0,0
CAND_0076338,8323,0,0
CAND_0082591,8324,0,0
CAND_0083689,8325,0,0
CAND_0097182,8326,0,0
CAND_0006285,8327,0,0
CAND_0020451,8328,0,0
CAND_0020498,8329,0,0
CAND_0025856,8330,0,0
CAND_0029825,8331,0,0
CAND_0038364,8332,0,0
CAND_0062551,8333,0,0
CAND_0074815,8334,0,0
CAND_0078528,8335,0,0
CAND_0086059,8336,0,0
CAND_0001093,8337,0,0
CAND_0006090,8338,0,0
CAND_0067956,8339,0,0
CAND_0083409,8340,0,0
CAND_0083754,8341,0,0
CAND_0084878,8342,0,0
CAND_0085441,8343,0,0
CAND_0091169,8344,0,0
CAND_0002818,8345,0,0
CAND_0008036,8346,0,0
CAND_0008461,8347,0,0
CAND_0021102,8348,0,0
CAND_0033521,8349,0,0
CAND_0048778,8350,0,0
CAND_0073164,8351,0,0
CAND_0077754,8352,0,0
CAND_0079413,8353,0,0
CAND_0006700,8354,0,0
CAND_0022321,8355,0,0
CAND_0026937,8356,0,0
CAND_0045551,8357,0,0
CAND_0059283,8358,0,0
CAND_0079087,8359,0,0
CAND_0001569,8360,0,0
CAND_0012449,8361,0,0
CAND_0014511,8362,0,0
CAND_0028355,8363,0,0
CAND_0035587,8364,0,0
CAND_0044445,8365,0,0
CAND_0051090,8366,0,0
CAND_0059434,8367,0,0
CAND_0069599,8368,0,0
CAND_0088694,8369,0,0
CAND_0012411,8370,0,0
CAND_0037858,8371,0,0
CAND_0042037,8372,0,0
CAND_0050483,8373,0,0
CAND_0059654,8374,0,0
CAND_0067949,8375,0,0
CAND_0076304,8376,0,0
CAND_0076465,8377,0,0
CAND_0082905,8378,0,0
CAND_0088369,8379,0,0
CAND_0093445,8380,0,0
CAND_0004713,8381,0,0
CAND_0006388,8382,0,0
CAND_0028185,8383,0,0
CAND_0060201,8384,0,0
CAND_0062164,8385,0,0
CAND_0064730,8386,0,0
CAND_0068483,8387,0,0
CAND_0081312,8388,0,0
CAND_0082317,8389,0,0
CAND_0089804,8390,0,0
CAND_0045609,8391,0,0
CAND_0061066,8392,0,0
CAND_0067856,8393,0,0
CAND_0073683,8394,0,0
CAND_0083352,8395,0,0
CAND_0085550,8396,0,0
CAND_0093814,8397,0,0
CAND_0095529,8398,0,0
CAND_0001673,8399,0,0
CAND_0018992,8400,0,0
CAND_0034077,8401,0,0
CAND_0048673,8402,0,0
CAND_0077351,8403,0,0
CAND_0091341,8404,0,0
CAND_0099993,8405,0,0
CAND_0025562,8406,0,0
CAND_0026162,8407,0,0
CAND_0032472,8408,0,0
CAND_0034705,8409,0,0
CAND_0067410,8410,0,0
CAND_0078318,8411,0,0
CAND_0082971,8412,0,0
CAND_0086636,8413,0,0
CAND_0094885,8414,0,0
CAND_0095319,8415,0,0
CAND_0095938,8416,0,0
CAND_0028975,8417,0,0
CAND_0032485,8418,0,0
CAND_0036013,8419,0,0
CAND_0036728,8420,0,0
CAND_0045208,8421,0,0
CAND_0049019,8422,0,0
CAND_0053165,8423,0,0
CAND_0058804,8424,0,0
CAND_0067455,8425,0,0
CAND_0073340,8426,0,0
CAND_0075467,8427,0,0
CAND_0085337,8428,0,0
CAND_0099930,8429,0,0
CAND_0001620,8430,0,0
CAND_0001903,8431,0,0
CAND_0008908,8432,0,0
CAND_0035065,8433,0,0
CAND_0040444,8434,0,0
CAND_0042477,8435,0,0
CAND_0046701,8436,0,0
CAND_0050662,8437,0,0
CAND_0081939,8438,0,0
CAND_0087125,8439,0,0
CAND_0089602,8440,0,0
CAND_0091243,8441,0,0
CAND_0093473,8442,0,0
CAND_0093944,8443,0,0
CAND_0097393,8444,0,0
CAND_0003313,8445,0,0
CAND_0005836,8446,0,0
CAND_0010687,8447,0,0
CAND_0015767,8448,0,0
CAND_0033556,8449,0,0
CAND_0039346,8450,0,0
CAND_0039882,8451,0,0
CAND_0041839,8452,0,0
CAND_0051880,8453,0,0
CAND_0057715,8454,0,0
CAND_0075457,8455,0,0
CAND_0003707,8456,0,0
CAND_0027527,8457,0,0
CAND_0030204,8458,0,0
CAND_0036578,8459,0,0
CAND_0044877,8460,0,0
CAND_0069112,8461,0,0
CAND_0073737,8462,0,0
CAND_0096636,8463,0,0
CAND_0015214,8464,0,0
CAND_0043924,8465,0,0
CAND_0062246,8466,0,0
CAND_0079031,8467,0,0
CAND_0086966,8468,0,0
CAND_0014141,8469,0,0
CAND_0023264,8470,0,0
CAND_0032255,8471,0,0
CAND_0034547,8472,0,0
CAND_0035896,8473,0,0
CAND_0037678,8474,0,0
CAND_0051962,8475,0,0
CAND_0054536,8476,0,0
CAND_0071822,8477,0,0
CAND_0084970,8478,0,0
CAND_0000760,8479,0,0
CAND_0002792,8480,0,0
CAND_0013890,8481,0,0
CAND_0016466,8482,0,0
CAND_0028206,8483,0,0
CAND_0033435,8484,0,0
CAND_0066510,8485,0,0
CAND_0076214,8486,0,0
CAND_0086139,8487,0,0
CAND_0087233,8488,0,0
CAND_0017448,8489,0,0
CAND_0044388,8490,0,0
CAND_0054385,8491,0,0
CAND_0080884,8492,0,0
CAND_0097213,8493,0,0
CAND_0098439,8494,0,0
CAND_0011476,8495,0,0
CAND_0016359,8496,0,0
CAND_0026379,8497,0,0
CAND_0029448,8498,0,0
CAND_0069713,8499,0,0
CAND_0077518,8500,0,0
CAND_0082295,8501,0,0
CAND_0009688,8502,0,0
CAND_0022570,8503,0,0
CAND_0033754,8504,0,0
CAND_0038361,8505,0,0
CAND_0042669,8506,0,0
CAND_0063141,8507,0,0
CAND_0076458,8508,0,0
CAND_0092492,8509,0,0
CAND_0094092,8510,0,0
CAND_0019589,8511,0,0
CAND_0022484,8512,0,0
CAND_0028098,8513,0,0
CAND_0046514,8514,0,0
CAND_0074101,8515,0,0
CAND_0079784,8516,0,0
CAND_0014674,8517,0,0
CAND_0046352,8518,0,0
CAND_0051498,8519,0,0
CAND_0055742,8520,0,0
CAND_0075793,8521,0,0
CAND_0001200,8522,0,0
CAND_0004500,8523,0,0
CAND_0036947,8524,0,0
CAND_0042627,8525,0,0
CAND_0048716,8526,0,0
CAND_0056243,8527,0,0
CAND_0058246,8528,0,0
CAND_0080332,8529,0,0
CAND_0092203,8530,0,0
CAND_0093947,8531,0,0
CAND_0001403,8532,0,0
CAND_0014678,8533,0,0
CAND_0018615,8534,0,0
CAND_0023846,8535,0,0
CAND_0024716,8536,0,0
CAND_0047073,8537,0,0
CAND_0057350,8538,0,0
CAND_0059524,8539,0,0
CAND_0070154,8540,0,0
CAND_0071980,8541,0,0
CAND_0078162,8542,0,0
CAND_0092919,8543,0,0
CAND_0004277,8544,0,0
CAND_0020377,8545,0,0
CAND_0021671,8546,0,0
CAND_0032620,8547,0,0
CAND_0040704,8548,0,0
CAND_0056289,8549,0,0
CAND_0061286,8550,0,0
CAND_0077430,8551,0,0
CAND_0086983,8552,0,0
CAND_0015799,8553,0,0
CAND_0022101,8554,0,0
CAND_0052679,8555,0,0
CAND_0063658,8556,0,0
CAND_0088959,8557,0,0
CAND_0035992,8558,0,0
CAND_0077555,8559,0,0
CAND_0001210,8560,0,0
CAND_0048076,8561,0,0
CAND_0063190,8562,0,0
CAND_0063668,8563,0,0
CAND_0069300,8564,0,0
CAND_0084902,8565,0,0
CAND_0086572,8566,0,0
CAND_0088640,8567,0,0
CAND_0094997,8568,0,0
CAND_0097558,8569,0,0
CAND_0006891,8570,0,0
CAND_0011281,8571,0,0
CAND_0019220,8572,0,0
CAND_0023418,8573,0,0
CAND_0024472,8574,0,0
CAND_0048002,8575,0,0
CAND_0049561,8576,0,0
CAND_0059728,8577,0,0
CAND_0075329,8578,0,0
CAND_0011654,8579,0,0
CAND_0023227,8580,0,0
CAND_0028989,8581,0,0
CAND_0054156,8582,0,0
CAND_0071714,8583,0,0
CAND_0073101,8584,0,0
CAND_0099094,8585,0,0
CAND_0001241,8586,0,0
CAND_0015106,8587,0,0
CAND_0018127,8588,0,0
CAND_0032109,8589,0,0
CAND_0039817,8590,0,0
CAND_0058826,8591,0,0
CAND_0060790,8592,0,0
CAND_0064758,8593,0,0
CAND_0067561,8594,0,0
CAND_0078967,8595,0,0
CAND_0087839,8596,0,0
CAND_0096122,8597,0,0
CAND_0097895,8598,0,0
CAND_0012717,8599,0,0
CAND_0024899,8600,0,0
CAND_0044563,8601,0,0
CAND_0056024,8602,0,0
CAND_0059672,8603,0,0
CAND_0066491,8604,0,0
CAND_0076555,8605,0,0
CAND_0081974,8606,0,0
CAND_0083564,8607,0,0
CAND_0086291,8608,0,0
CAND_0089992,8609,0,0
CAND_0097088,8610,0,0
